,Outer right eye corner_x,Outer right eye corner_y,Upper lip inner middle_y,Upper lip inner middle_x,Outer left eyebrow_x,Outer left eyebrow_y,Outer left eye corner_x,Outer left eye corner_y,Right nose peak_x,Right nose peak_y,Inner left eyebrow_y,Inner left eyebrow_x,Outer right eyebrow_x,Outer right eyebrow_y,Lower lip inner middle_x,Lower lip inner middle_y,Nose tip_y,Nose tip_x,Inner right eyebrow_y,Inner right eyebrow_x,Nose saddle left_x,Nose saddle left_y,Upper lip outer middle_x,Upper lip outer middle_y,Middle right eyebrow_y,Middle right eyebrow_x,Nose saddle right_x,Nose saddle right_y,Inner left eye corner_y,Inner left eye corner_x,Left mouth corner_y,Left mouth corner_x,Inner right eye corner_y,Inner right eye corner_x,Left temple_x,Left temple_y,Right mouth corner_y,Right mouth corner_x,Left nose peak_x,Left nose peak_y,Emotion,Chin middle_y,Chin middle_x,Middle left eyebrow_y,Middle left eyebrow_x,Lower lip outer middle_y,Lower lip outer middle_x,Right temple_x,Right temple_y
63,858.989,468.507,991.637,484.615,90.795,463.162,173.565,496.399,672.054,785.629,396.687,401.522,912.119,395.766,481.291,1008.26,767.716,517.723,398.406,615.306,447.924,575.241,487.939,958.399,361.687,805.579,558.558,548.622,503.047,402.903,1022.19,377.665,479.191,613.716,10.9323,531.847,1011.82,758.104,396.579,808.831,19,1310.72,514.529,381.716,198.04,1061.44,477.968,959.731,529.346
64,851.155,463.147,979.241,511.824,65.8237,465.169,140.284,492.147,645.802,809.68,405.083,401.665,904.96,417.356,511.824,992.594,782.241,517.853,395.766,572.004,461.076,551.96,505.147,949.198,344.428,767.73,533.5,533.737,492.147,364.658,959.068,264.212,488.896,596.04,5.96197,531.001,1015.69,687.09,362.917,802.32,6,1299.7,521.838,379.723,186.968,1019.3,511.824,977.188,536.294
65,830.169,462.881,973.32,488.579,69.9676,464.932,142.831,476.824,596.04,791.313,405.392,385.903,954.644,419.953,494.996,986.155,785.629,511.824,401.097,557.018,476.349,556.227,482.162,938.025,352.32,739.119,501.737,531.169,493.227,362.629,1025.97,384.299,489.752,668.802,15.9082,539.622,988.313,788.457,344.327,791.55,7,1307.02,527.083,358.824,163.55,1024.66,498.205,976.22,526.615
66,894.817,466.486,996.176,456.212,78.0468,442.968,140.615,498.55,702.04,808.831,394.594,358.658,920.716,394.594,465.968,1044.95,745.507,485.371,393.363,638.888,429.68,558.637,449.709,963.658,346.831,828.342,589.032,542.932,498.55,377.622,1028.2,399.903,479.14,634.558,18.8915,530.216,1012.44,686.586,379.399,778.565,8,1327.86,462.716,373.421,230.068,1096.98,465.968,987.391,536.099
67,858.932,462.881,948.788,556.626,117.227,496.399,167.241,503.047,644.313,794.565,400.011,439.464,913.766,388.248,555.795,952.112,749.04,433.45,388.09,582.529,425.982,540.054,555.795,941.781,342.565,758.126,533.752,534.421,509.694,389.932,1022.64,326.198,473.543,621.795,5.58349,556.598,942.665,785.824,412.09,820.385,10,1277.01,562.442,371.831,176.054,958.76,556.626,993.786,531.541
68,844.874,440.737,1002.68,514.241,61.0755,478.313,152.615,505.227,661.162,778.637,391.342,390.673,931.752,398.406,514.241,1028.69,745.68,549.147,407.932,575.867,461.586,535.428,507.737,934.392,358.723,746.457,529.939,565.399,505.227,366.255,1026.72,305.133,488.536,637.996,5.0269,530.506,1019.3,698.083,357.752,805.032,12,1331.11,533.752,375.126,175.637,1103.49,527.248,964.109,525.051
69,878.342,458.493,978.752,490.572,57.4065,467.414,135.291,513.924,661.363,805.658,407.932,375.752,964.939,423.277,500.414,1021.4,758.795,497.982,381.716,607.953,506.737,591.047,484.011,949.227,334.982,774.86,554.543,545.284,507.392,354.126,1018.28,345.155,496.399,645.86,6.60761,541.994,1011.58,682.421,347.478,819.644,2,1313.37,510.255,368.363,190.687,1060.77,503.694,982.726,518.528
70,885.169,476.457,975.903,527.838,94.4424,469.809,160.234,480.637,675.773,815.478,395.068,414.342,917.047,391.73,531.176,1072.71,785.198,480.73,409.982,625.917,432.86,560.932,524.5,915.817,360.126,805.399,559.442,549.579,487.486,379.399,1100.69,361.126,481.86,626.629,1.58163,526.036,1019.3,750.14,396.903,788.888,13,1356.45,537.853,393.363,210.45,1142.81,537.853,969.257,535.938
71,850.284,458.493,1008.26,522.881,83.1187,467.773,197.313,536.442,629.968,805.658,413.306,409.874,902.845,425.737,526.205,1028.2,742.234,517.824,391.73,586.572,423.45,557.198,519.558,961.723,334.982,763.493,529.824,548.622,543.723,412.09,1101.71,357.752,497.594,599.09,19.0807,542.533,1026.72,684.011,371.032,758.996,15,1333.98,532.853,381.716,175.982,1068.08,526.205,976.003,523.604
72,840.788,497.594,995.932,499.781,111.629,419.205,132.428,512.112,615.421,791.55,395.068,379.608,927.313,398.45,499.781,1005.95,762.299,516.234,409.406,543.565,486.644,546.255,499.781,972.565,370.212,746.068,510.903,533.522,500.845,357.752,1044.1,285.32,477.212,629.385,15.4184,514.804,1011.43,714.996,428.45,755.622,11,1319.73,509.795,376.745,184.284,1022.64,496.442,969.418,561.78
73,851.975,453.241,1007.12,468.442,100.277,456.378,129.924,501.946,639.658,778.565,406.14,367.191,965.414,474.558,474.975,1033.25,738.896,463.061,388.176,595.14,453.766,560.435,468.442,971.191,336.809,780.061,543.773,528.579,498.493,350.932,975.018,393.579,543.723,681.471,7.74304,539.366,1097.05,721.514,441.716,814.076,14,1323.94,474.975,367.629,211.601,1082.24,474.975,984.168,561.78
74,899.888,554.644,990.881,512.953,137.032,520.061,177.536,499.723,674.191,827.665,395.025,396.522,902.284,399.45,523.227,1066.22,749.09,452.112,445.435,659.629,526.435,540.054,506.104,953.212,409.032,823.442,586.824,587.406,496.399,403.55,977.414,337.939,493.335,605.608,14.6169,522.669,1090.44,699.493,399.579,765.147,16,1360.72,533.5,405.392,255.558,1124.44,523.227,978.402,549.969
75,834.687,478.313,1038.8,528.579,82.9388,488.133,149.306,504.176,631.896,801.277,427.234,433.932,906.903,401.802,532.219,1177.13,730.622,492.406,395.694,583.076,510.004,576.694,524.939,1002.4,354.385,763.335,519.234,553.421,494.248,361.104,994.054,363.126,498.493,606.471,5.85065,522.123,1039.76,748.054,453.896,889.155,17,1457.44,528.579,395.694,177.493,1228.1,532.219,961.376,541.994
76,841.291,477.773,1011.58,496.701,94.2482,391.471,190.018,455.133,616.831,819.644,410.716,387.795,958.615,403.335,530.5,1233.15,783.982,535.86,391.442,554.673,470.802,557.953,492.946,966.514,343.097,758.414,513.234,550.291,464.932,418.651,1038.45,386.435,489.752,662.802,11.923,548.122,978.342,712.658,407.543,857.629,3,1518.56,556.788,381.083,178.27,1300.74,541.766,971.188,525.474
77,892.14,476.457,1053.58,487.335,84.2626,401.327,224.083,561.845,689.392,792.212,398.349,371.651,940.241,411.514,487.766,1055.74,756.212,474.169,390.04,622.917,530.5,634.968,487.335,1050.12,346.831,822.342,593.004,539.608,527.917,415.701,1001.48,360.73,487.629,639.09,4.15863,505.509,964.176,725.133,399.284,763.615,4,1360.94,501.147,386.716,234.04,1059.19,488.198,968.188,516.201
78,854.198,461.155,966.709,538.162,58.3633,411.975,169.27,536.478,658.946,745.759,409.982,433.464,986.968,399.608,538.162,976.68,760.939,451.076,418.133,619.234,486.968,605.543,536.5,948.428,351.946,797.939,546.428,553.817,596.665,446.932,1073.7,366.845,468.198,676.68,14.9138,512.046,990.788,764.867,395.255,749.27,4,1310.72,543.147,404.896,192.327,993.299,541.486,991.125,548.122
79,911.845,468.198,965.831,521.608,106.968,418.673,173.558,470.781,693.011,771.953,434.68,390.888,942.493,407.601,521.608,974.104,739.032,539.824,370.212,657.083,469.442,528.737,519.953,937.701,331.018,839.989,604.824,536.788,546.838,383.371,1078.64,362.651,501.903,662.838,11.8061,541.198,1018.94,747.385,353.212,659.773,5,1305.04,536.5,337.55,248.809,1002.23,521.608,972.841,528.452
80,877.457,479.14,984.255,549.299,144.147,415.759,170.478,469.068,682.349,814.076,373.478,454.579,1011.02,565.327,552.565,1000.59,755.687,500.097,384.838,653.083,472.234,512.176,552.565,941.795,362.076,825.428,597.802,573.442,461.629,408.435,961.888,356.579,589.701,701.119,14.9787,556.042,1007.95,723.32,416.32,721.838,18,1304.34,562.363,391.342,236.853,1062.64,552.565,939.296,468.885
81,920.486,589.701,1022.19,565.284,32.1043,373.478,127.371,446.478,665.047,761.91,366.946,435.191,932.435,443.241,568.536,1035.2,732.759,555.831,363.709,632.673,425.356,468.435,565.284,986.421,328.097,830.155,567.924,557.953,453.673,392.176,961.73,342.91,539.932,645.817,12.2959,527.255,1105.04,770.759,432.205,732.306,21,1311.6,575.04,321.622,224.759,1090.48,571.788,965.194,531.001
82,863.371,519.212,978.817,522.601,101.212,464.464,184.306,446.514,711.565,899.601,488.723,460.86,936.147,354.867,522.601,998.241,804.32,575.04,499.169,708.083,496.752,486.73,522.601,943.205,488.723,868.255,638.442,645.414,437.068,356.349,904.435,309.299,449.428,664.665,2.31633,602.478,952.737,756.176,352.191,755.622,20,1283.13,529.076,471.313,262.385,1040.33,522.601,988.604,519.886
83,878.191,455.529,1105.04,551.392,139.047,440.687,194.795,475.903,659.629,850.723,446.694,390.277,934.104,355.14,551.392,1122.45,732.773,516.126,439.788,649.27,505.011,498.061,551.392,1059.77,401.802,811.572,587.112,605.543,452.701,403.946,950.759,345.169,438.277,638.507,22.0028,602.517,952.493,715.486,425.529,782.162,1,1404.49,537.464,425.975,203.802,1167.72,547.91,960.051,522.357
84,857.126,450.594,974.09,530.45,111.953,445.888,130.09,458.399,664.665,766.665,364.018,423.687,873.903,349.241,530.45,986.291,896.119,589.694,364.018,655.514,430.579,517.191,528.406,1019.93,318.263,817.183,582.306,525.687,453.745,416.378,976.047,365.73,430.795,601.011,9.17904,478.537,891.888,688.838,447.076,758.342,49,1239.47,545.701,342.665,219.313,1032.05,533.5,978.068,547.543
85,814.306,424.522,955.572,521.5,710.644,380.608,174.018,553.817,644.665,755.428,348.982,404.493,951.5,393.924,521.5,970.968,812.737,531.86,345.903,623.112,514.881,537.27,524.349,937.486,305.874,795.543,564.608,509.097,471.464,358.723,1003.85,319.529,449.608,657.615,3.24026,574.949,944.572,747.327,405.248,797.198,51,1238.85,530.737,330.507,204.349,1020.23,524.579,985.788,542.606
86,877.255,446.514,851.112,484.953,844.507,467.414,209.637,482.399,619.831,666.047,302.191,365.759,935.514,380.939,475.543,866.795,772.766,521.299,295.917,575.917,527.291,527.32,512.263,924.781,273.96,748.435,513.183,468.435,500.867,408.982,1010.51,375.888,447.414,669.615,0.785714,551.071,979.212,764.579,1024.31,719.371,52,1186.74,494.363,295.917,171.284,907.572,478.68,994.07,476.099
87,884.867,453.745,919.824,540.061,41.4712,430.363,163.522,497.457,676.176,731.119,344.428,431.788,907.442,285.291,533.874,938.385,724.637,512.263,338.241,629.773,476.155,529.687,475.543,810.335,307.306,821.572,589.558,486.73,463.147,427.824,979.737,389.32,448.601,616.752,1.39796,568.654,987.522,721.27,1055.15,840.363,50,1238.46,552.435,313.493,227.615,975.507,536.968,971.712,593.728
88,842.119,422.471,953.888,555.658,127.255,561.112,773.378,433.932,698.104,748.133,289.14,463.86,958.335,424.752,558.824,969.716,578.219,478.68,273.313,615.802,1134.1,512.349,536.968,876.514,317.629,774.076,593.644,498.061,474.896,366.572,1019.59,366.572,487.629,670.421,9.55751,580.314,1003.89,779.629,288.608,786.435,46,1264.1,561.989,346.119,280.263,1023.53,568.32,952.214,517.643
89,905.385,517.414,980.989,499.169,180.018,489.464,872.133,539.932,629.817,752.356,278.759,352.191,954.04,405.392,499.169,997.32,666.155,546.248,268.96,574.291,1079.33,567.558,552.493,915.903,206.903,763.73,531.831,507.392,437.068,949.032,960.896,939.622,466.356,687.723,5.92301,546.123,982.946,783.982,420.781,913.342,45,1301.08,512.234,259.162,152.953,1046.31,499.169,972.997,553.025
90,902.701,472.773,977.414,564.522,129.176,488.86,106.507,482.392,700.205,778.853,388.349,455.313,885.478,365.313,567.831,993.96,687.989,565.155,381.73,647.255,363.399,534.421,489.371,941.795,358.565,809.414,604.234,530.651,472.637,321.126,1082.09,986.09,462.004,646.975,7.95455,534.452,1000.25,769.45,439.299,874.572,44,1311.66,567.831,391.658,236.896,1033.67,571.14,999.491,591.045
91,846.802,445.888,950.86,581.838,107.615,545.14,80.2266,485.507,713.392,755.133,373.306,479.162,880.435,384.838,585.047,963.694,700.097,486.104,363.68,655.637,514.709,662.867,567.831,937.701,344.428,832.112,620.342,527.32,475.622,251.565,1005.93,272.349,469.385,578.018,15.9694,453.079,1009.18,688.579,417.723,855.392,43,1278.14,594.673,363.68,293.061,1011.82,585.047,978.836,546.123
92,799.14,459.629,990.579,540.615,128.011,529.586,114.874,544.234,675.982,797.198,391.097,437.478,788.644,389.953,547.061,1003.47,719.284,577.759,368.536,585.737,553.687,657.234,578.629,918.773,358.867,746.888,569.622,526.464,611.989,452.09,1206.87,369.903,475.622,492.097,13.2143,576.786,1022.59,544.817,385.255,861.342,24,1293.54,556.73,387.874,244.097,1048.59,550.284,968.634,536.934
93,706.27,469.032,945.212,1137.23,131.435,532.766,185.96,608.076,553.629,784.809,321.011,1021.18,686.219,368.565,1137.23,960.896,713.421,591.464,336.694,1178.01,519.104,625.335,540.615,955.126,339.313,708.09,451.198,531.169,573.349,481.241,1122.41,351.601,470.263,436.896,10.398,558.235,1008.28,476.263,403.579,897.011,22,1246.33,1109,305.327,880.025,1014.22,1159.19,973.665,496.036
94,640.291,463.701,1064.82,1103.5,112.982,539.55,225.773,565.723,449.263,778.759,436.335,1034.44,522.586,350.874,1100.05,1082.09,752.076,537.392,378.335,522.737,493.227,653.112,1152.92,904.435,337.234,597.536,347.119,518.457,570.745,441.119,1179.03,363.133,443.09,331.795,3.35714,484.214,980.486,338.155,429.737,908.709,26,1385.97,1041.34,398.349,961.917,1130.44,1117.31,967.214,502.214
95,484.428,433.55,1005.93,421.932,131.068,539.263,187.665,562.946,371.284,772.076,381.586,314.622,320.263,370.183,415.428,1025.44,713.097,1253.29,370.183,406.428,506.917,655.888,1131.13,1013.03,312.795,505.788,269.586,503.068,591.414,427.673,1100.42,300.421,667.745,457.227,439.381,611.533,1002.82,188.464,417.126,863.191,25,1301.85,434.939,352.32,116.263,1077.47,415.428,989.812,521.767
96,310.378,472.327,996.227,291.104,110.061,517.629,177.025,595.27,258.658,748.356,380.068,244.975,796.277,584.953,287.809,1012.7,809.284,1238.18,362.004,335.198,527.809,671.701,405.673,966.91,312.716,350.874,195.061,484.428,594.651,434.198,1176.41,334.687,589.471,525.781,494.294,512.84,1257.69,559.206,423.04,900.385,23,1309.25,307.579,360.299,57.1619,1068.72,294.399,949.643,520.214
97,729.255,663.802,988.594,223.658,126.838,543.306,196.903,575.514,171.989,762.284,375.126,197.414,876.371,566.853,213.817,995.155,766.924,366.651,350.874,230.04,526.306,660.428,274.629,959.982,317.464,221.414,168.694,498.687,602.234,458.342,1231.53,384.788,619.817,706.478,15.2625,527.316,1168.24,473.748,420.565,873.025,41,1300.25,226.939,371.845,46.5072,1054.21,190.853,964.554,550.66
98,778.356,608.32,958.227,131.464,104.011,531.406,196.817,598.147,402.032,1018.62,350.874,131.464,1035.23,596.335,128.284,970.946,745.809,205.435,545.529,409.917,519.083,669.881,197.414,939.385,506.104,610.982,275.874,726.881,598.04,432.723,1179.03,389.831,600.04,721.457,16.2866,573.519,1226.44,765.183,454.335,899.104,42,1263.49,169.622,498.219,15.6727,1025,112.385,946.276,557.756
99,968.694,647.212,966.572,119.27,103.781,562.658,187.068,613.637,397.608,887.284,549.471,177.313,1026.49,573.349,119.27,983.047,716.306,118.68,442.45,503.162,499.126,648.565,106.025,910.529,416.061,702.96,341.061,585.701,604.572,442.248,1138.57,342.363,590.241,686.773,23.5445,546.296,1140.38,788.183,416.673,866.946,36,1296.73,141.158,351.975,148.802,1039.06,99.5,900.457,513.157
100,969.299,619.104,1283.15,322.659,106.032,517.356,188.694,604.572,702.565,932.91,404.752,292.054,994.817,527.853,320.688,1290.05,713.378,7.44964,486.752,690.824,543.284,660.558,99.5,913.853,478.924,902.162,608.637,662.867,577.486,428.047,1146.12,383.155,599.126,686.032,15.6688,522.285,1194.63,733.565,401.809,918.745,37,1586.33,362.608,455.442,264.234,1330.46,321.673,867.396,575.734
101,940.227,613.637,1122.64,224.942,111.622,518.133,181.14,581.227,732.896,908.888,478.924,487.313,982.953,560.565,222.115,1130.18,696.385,3.94604,470.399,706.205,508.183,653.421,308.86,1275.43,466.586,900.665,652.824,668.673,607.996,470.507,1178.08,401.773,617.615,702.112,5.07143,507.357,1123.56,770.867,414.147,866.306,38,1464.06,175.191,405.579,336.349,1166,211.748,619.331,534.357
102,936.68,641.543,1206.84,559.716,105.543,506.406,199.615,612.04,698.471,878.788,451.335,526.996,1015.95,594.651,557.759,1216.62,1030.45,161.543,445.968,694.572,490.831,694.255,217.403,1104.16,414.773,893.435,608.788,633.133,592.414,443.363,1098.72,332.788,614.493,715.781,27.9304,536.995,1203.2,728.903,391.335,906.622,39,1551.27,542.104,391.378,261.752,1242.06,553.845,1029.31,506.322
103,947.061,652.061,1149.92,570.845,147.493,505.831,165.018,600.04,666.752,899.903,414.773,452.817,1034.51,561.371,568.939,1201.39,808.119,148.802,483.442,674.464,503.241,628.723,557.759,1183.38,444.881,878.838,578.061,656.968,628.457,425.032,1175.25,351.493,605.838,709.572,39.9805,526.877,1239.7,744.385,412.306,843.097,40,1522.77,538.435,410.176,227.155,1241.43,563.219,1007.93,499.643
104,965.047,626.752,1155.64,546.399,121.68,527.853,169.579,628.457,660.011,931.457,444.881,423.817,1005.92,535.651,544.45,1186.73,893.773,542.104,487.486,694.457,484.572,657.989,568.939,1128.94,464.522,889.651,598.773,663.543,573.04,440.133,1178.13,343.615,616.097,691.96,11.8117,504.435,1175.13,791.457,465.191,902.953,47,1526.07,526.903,414.766,254.313,1229.62,540.55,976.888,366.48
105,951.327,621.435,1133.2,520.219,131.435,532.766,183.989,580.464,707.608,937.313,468.349,460.989,1006.98,585.363,520.219,1188.1,866.946,588.004,463.299,723.953,498.349,626.119,546.399,1132.24,430.608,911.924,629.968,671.701,599.716,422.414,1186.33,329.176,577.486,678.694,2.00464,460.454,1142.41,772.637,418.025,902.183,48,1540.02,504.795,393.831,262.198,1226.67,518.291,982.526,526.877
106,933.989,642.989,1175.55,526.054,145.011,515.637,169.896,603.601,748.565,874.888,426.522,474.687,992.939,532.594,524.14,1187.03,824.198,546.399,469.363,674.478,544.615,648.795,520.219,1111.99,430.371,869.442,615.989,660.428,551.299,434.752,1123.72,324.392,607.996,700.968,3.95826,558.084,1097.49,783.442,458.342,892.363,34,1513.21,491.608,430.371,237.759,1210,524.14,1026.67,499.448
107,940.565,607.414,1208.38,560.5,138.615,512.342,184.104,562.522,703.486,915.752,445.968,448.32,1032.51,563.522,560.5,1308.5,876.766,516.363,489.32,703.486,503.809,656.529,522.227,1153.44,462.428,884.047,611.284,677.565,589.227,473.133,1220.65,465.191,580.975,664.514,4.31447,513.157,1182.13,789.917,467.845,910.212,35,1644.25,540.068,435.536,254.004,1355.49,560.5,990.613,455.689
108,975.903,620.126,1136.14,588.694,108.047,510.45,226.917,573.342,689.917,854.32,470.112,461.457,977.176,523.781,592.594,1186.83,904.665,518.399,435.327,656.248,531.896,659.442,560.5,1182.49,405.399,858.263,600.133,652.306,598.04,441.421,1190.73,324.442,628.457,688.227,5.53896,528.886,1148.29,756.025,459.867,841.335,32,1533.87,584.795,386.694,229.773,1225.82,592.594,1010.22,547.264
109,942.86,603.853,1165.46,561.342,135.781,508.248,180.169,598.04,733.313,923.363,420.363,443.011,997.867,585.881,565.183,1176.99,876.018,568.673,454.356,688.838,555.529,671.076,588.694,1104.95,413.924,899.083,640.32,660.558,594.061,462.428,1251.96,425.651,584.176,685.14,3.3961,488.895,1169.45,767.572,406.579,877.874,30,1522.74,553.658,417.968,260.263,1218,565.183,1006.14,528.452
110,939.809,647.809,1127.41,573.946,131.737,512.716,200.903,594.061,691.205,882.198,454.356,490.723,993.255,539.629,585.169,1142.38,878.788,573.097,432.27,687.392,556.629,636.198,553.658,1138.57,424.644,885.665,599.694,645.795,599.335,471.831,1241.02,463.86,615.255,671.047,2.57792,509.628,1181.85,748.248,450.428,867.845,33,1471.59,577.687,405.579,233.651,1168.56,585.169,1021.35,526.359
111,933.86,606.45,1174.04,587.759,145.054,523.896,220.737,599.335,680.486,922.615,436.083,447.176,993.493,572.522,587.759,1194.26,908.068,557.5,489.119,672.745,494.608,644.406,570.205,1104.97,458.155,874.011,572.112,690.385,578.14,463.737,1150.07,390.198,562.522,685.399,3.35714,468.48,1185.91,731.263,439.234,872.183,31,1594.53,603.932,442.673,216.025,1230.64,595.845,977.021,506.973
112,915.795,630.795,1134.94,508.183,105.061,553.414,204.414,582.011,685.14,884.867,473.637,432.773,988.421,528.853,496.745,1138.76,820.651,532.795,446.824,662.867,540.327,647.183,587.759,1149.78,413.414,878.176,596.047,632.435,586.996,418.061,1180.23,360.651,597.169,731.263,33.346,529.07,1127.46,750.867,463.227,916.701,,1492.27,470.054,387.428,224.824,1169.26,487.212,1007.94,509.628
113,936.047,584.968,1190.74,543.083,122.881,562.946,176.939,590.824,655.507,914.392,435.687,454.982,1025.13,577.313,543.083,1198.48,882.932,587.759,471.514,659.392,517.191,629.651,511.996,1110.16,448.205,849.752,577.809,657.989,577.716,458.601,1207.01,405.478,601.939,690.975,5.30519,504.435,1228.59,715.378,412.572,924.004,19,1522.54,521.795,409.356,235.939,1208.15,543.083,1000.09,463.582
114,961.594,624.968,1132.74,547.788,107.457,535.917,201.162,573.629,689.14,861.802,444.32,434.068,995.119,551.248,547.788,1143.87,863.133,550.126,435.327,674.176,545.716,677.09,539.212,1177.19,409.14,853.745,595.615,629.86,582.011,460.888,1274.96,395.924,606.32,719.867,13.0584,519.212,1180.27,782.608,442.622,894.385,6,1489.96,547.788,375.471,228.996,1173.57,544.076,1047.2,526.554
